Session ID	案例总数	PMID	年份	案例详情
342fa36b-7e22-45c8-811c-512300d6cba2	3			[{"case_id":"case_1","case_type":"cell","metal_type":"iron","metal_compound":"未指定","species":"未指定","exposure_route":["gastric digestion"],"exposure_dose":{"value":34,"unit":"百分比"},"is_fatal":false,"study_design":"In vitro human digestion model using the unified bioaccessibility protocol developed by BARGE to determine the release of metallic elements during gastric and gastrointestinal digestion."},{"case_id":"case_2","case_type":"cell","metal_type":"zinc","metal_compound":"未指定","species":"未指定","exposure_route":["gastric digestion"],"exposure_dose":{"value":57,"unit":"百分比"},"is_fatal":false,"study_design":"In vitro human digestion model using the unified bioaccessibility protocol developed by BARGE to determine the release of metallic elements during gastric and gastrointestinal digestion."},{"case_id":"case_3","case_type":"cell","metal_type":"magnesium","metal_compound":"未指定","species":"未指定","exposure_route":["gastric digestion"],"exposure_dose":{"value":57,"unit":"百分比"},"is_fatal":false,"study_design":"In vitro human digestion model using the unified bioaccessibility protocol developed by BARGE to determine the release of metallic elements during gastric and gastrointestinal digestion."}]
344b76cf-4fc5-4643-bc09-54735b0fac41	4	32542821	2020	[{"case_id":"case_001","case_type":"animal","metal_type":"铅/Pb","metal_compound":"PbCl2","species":"Wistar albino rats","exposure_route":["oral"],"exposure_dose":{"value":"low-dose","unit":"not specified"},"is_fatal":false,"study_design":"The study evaluated the protective effect of Costus afer on low-dose heavy metal mixture (LDHMM)-mediated effects in the testis of albino rats. Animals were divided into six groups: normal control, metal mixture of (PbCl2 + CdCl2 + HgCl2), combination of metal mixture + Costus afer at 750 mg/kg, combination of metal mixture + Costus afer at 1,500 mg/kg, combination of metal mixture + Costus afer at 2,250 mg/kg, and combination of metal mixture + ZnCl2."},{"case_id":"case_002","case_type":"animal","metal_type":"镉/Cd","metal_compound":"CdCl2","species":"Wistar albino rats","exposure_route":["oral"],"exposure_dose":{"value":"low-dose","unit":"not specified"},"is_fatal":false,"study_design":"The study evaluated the protective effect of Costus afer on low-dose heavy metal mixture (LDHMM)-mediated effects in the testis of albino rats. Animals were divided into six groups: normal control, metal mixture of (PbCl2 + CdCl2 + HgCl2), combination of metal mixture + Costus afer at 750 mg/kg, combination of metal mixture + Costus afer at 1,500 mg/kg, combination of metal mixture + Costus afer at 2,250 mg/kg, and combination of metal mixture + ZnCl2."},{"case_id":"case_003","case_type":"animal","metal_type":"汞/Hg","metal_compound":"HgCl2","species":"Wistar albino rats","exposure_route":["oral"],"exposure_dose":{"value":"low-dose","unit":"not specified"},"is_fatal":false,"study_design":"The study evaluated the protective effect of Costus afer on low-dose heavy metal mixture (LDHMM)-mediated effects in the testis of albino rats. Animals were divided into six groups: normal control, metal mixture of (PbCl2 + CdCl2 + HgCl2), combination of metal mixture + Costus afer at 750 mg/kg, combination of metal mixture + Costus afer at 1,500 mg/kg, combination of metal mixture + Costus afer at 2,250 mg/kg, and combination of metal mixture + ZnCl2."},{"case_id":"case_004","case_type":"animal","metal_type":"锌/Zn","metal_compound":"ZnCl2","species":"Wistar albino rats","exposure_route":["oral"],"exposure_dose":{"value":"not specified","unit":"not specified"},"is_fatal":false,"study_design":"The study evaluated the protective effect of Costus afer on low-dose heavy metal mixture (LDHMM)-mediated effects in the testis of albino rats. Animals were divided into six groups: normal control, metal mixture of (PbCl2 + CdCl2 + HgCl2), combination of metal mixture + Costus afer at 750 mg/kg, combination of metal mixture + Costus afer at 1,500 mg/kg, combination of metal mixture + Costus afer at 2,250 mg/kg, and combination of metal mixture + ZnCl2."}]
34543925-b701-452a-87c0-e009c003ede5	1	36155422	2022	[{"case_id":"case_1","case_type":"animal","metal_type":"砷","metal_compound":"sodium arsenate (NaAs)","species":"rats","exposure_route":["orally"],"exposure_dose":{"value":5,"unit":"mg/kg bwt"},"is_fatal":false,"study_design":"Rats were randomly distributed to control, NaAs, TQ, and NaAs+TQ groups. NaAs+TQ and TQ group of rats were pre-treated with TQ (1.5 mg/kg bwt, orally) for 14 days, and the treatment was further continued for 30 days, with and without NaAs treatment (5 mg/kg bwt, orally), respectively."}]
3467150b-7fbf-4e49-923a-a1d787612cf4	4			[{"case_id":"001","case_type":"animal","metal_type":"镉","metal_compound":"cadmium","species":"zebrafish larvae","exposure_route":["exposure"],"exposure_dose":{"value":null,"unit":null},"is_fatal":true,"study_design":"subcellular two-compartment toxicokinetic-toxicodynamic (TK-TD) model"},{"case_id":"002","case_type":"animal","metal_type":"铅","metal_compound":"lead","species":"zebrafish larvae","exposure_route":["exposure"],"exposure_dose":{"value":null,"unit":null},"is_fatal":true,"study_design":"subcellular two-compartment toxicokinetic-toxicodynamic (TK-TD) model"},{"case_id":"003","case_type":"animal","metal_type":"铜","metal_compound":"copper","species":"zebrafish larvae","exposure_route":["exposure"],"exposure_dose":{"value":null,"unit":null},"is_fatal":true,"study_design":"subcellular two-compartment toxicokinetic-toxicodynamic (TK-TD) model"},{"case_id":"004","case_type":"animal","metal_type":"锌","metal_compound":"zinc","species":"zebrafish larvae","exposure_route":["exposure"],"exposure_dose":{"value":null,"unit":null},"is_fatal":true,"study_design":"subcellular two-compartment toxicokinetic-toxicodynamic (TK-TD) model"}]
34725fa2-01e5-4215-831b-5960a0dd3b3a	1	32004735	2020	[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"lead acetate","species":"小鼠","exposure_route":["饮食"],"exposure_dose":{"value":300,"unit":"mg/L"},"is_fatal":false,"study_design":"84只健康雄性小鼠随机分为四组：对照组（普通饮食和自由饮水）、铅暴露组（普通饮食和300 mg/L铅醋酸溶液）、高脂组（高脂饮食和自由饮水）、铅+高脂组（高脂饮食和300 mg/L铅醋酸溶液）。在10周的铅暴露后，测试所有组小鼠的认知、学习和记忆能力、体重、血清甘油三酯（TG）、低密度脂蛋白、高密度脂蛋白，以及脑组织中的铅、白细胞介素6（IL-6）、白细胞介素17（IL-17）、干扰素γ、晚期糖基化终产品（AGEs）、谷胱甘肽S-转移酶（GSH-ST）和过氧化氢含量。"}]
348ebc4b-06a1-4382-9809-47c597251058	1	36662349	2023	[{"case_id":"1","case_type":"animal","metal_type":"heavy metals","metal_compound":"未指定","species":"动物","exposure_route":["食物和饲料"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"综述了硒酵母对霉菌毒素和重金属中毒的解毒机制，提供了进一步理解硒酵母生物学功能及其替代无机硒的理论支持。"}]
3491ae95-caaf-41da-9f4c-87f06537f627	1			[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"铅","species":"人类","exposure_route":["玩具接触"],"exposure_dose":{"value":"未知","unit":"未知"},"is_fatal":false,"study_design":"回顾性审查2022年6月至2024年4月间因铅污染而被召回的儿童产品，以了解如何及时通知公共卫生合作伙伴，并协助更广泛的消费者通知，以预防铅中毒。"}]
34e28eca-c06f-4791-9568-d41e9fc18661	1			[{"case_id":"1","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"未指定","exposure_route":["土壤摄入"],"exposure_dose":{"value":14.1,"unit":"百分比"},"is_fatal":false,"study_design":"实验室间和实验室内的重复性与再现性评估"}]
34e459cb-e039-4349-9985-8112e055bdb2	1	32845466	2021	[{"case_id":"case_1","case_type":"animal","metal_type":"汞","metal_compound":"汞","species":"草鱼","exposure_route":["水体暴露"],"exposure_dose":{"value":"未具体说明","unit":"未具体说明"},"is_fatal":false,"study_design":"草鱼（Ctenopharyngodon idella）暴露于不同温度和汞的联合压力下，测量氧化应激指标（脂质过氧化LPO）和谷胱甘肽相关抗氧化系统参数（GPx、GR、GST、GSH），以及相关基因的表达。"}]
35084b3d-c430-4273-81c0-1408da8acf8b	1	34426183	2021	[{"case_id":"case_001","case_type":"human","metal_type":"砷","metal_compound":"未指定","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"文献综述"}]
351a2b0f-f316-40a4-9aa7-37b1c623169d	3			[{"case_id":"case_1","case_type":"human","metal_type":"arsenic","metal_compound":"未指定","species":"人类","exposure_route":["未指定"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":true,"study_design":"使用ICP-MS方法分析279个法医案例的死后外周血样本，这些案例涉及砷、铅和铊中毒。"},{"case_id":"case_2","case_type":"human","metal_type":"lead","metal_compound":"未指定","species":"人类","exposure_route":["未指定"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":true,"study_design":"使用ICP-MS方法分析279个法医案例的死后外周血样本，这些案例涉及砷、铅和铊中毒。"},{"case_id":"case_3","case_type":"human","metal_type":"thallium","metal_compound":"未指定","species":"人类","exposure_route":["未指定"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":true,"study_design":"使用ICP-MS方法分析279个法医案例的死后外周血样本，这些案例涉及砷、铅和铊中毒。"}]
351af6a6-77e5-4517-b44d-1efd2d5ec1f9	2			[{"case_id":"case_1","case_type":"animal","metal_type":"mercury","metal_compound":"Hg","species":"tuna (Thunnus spp.)","exposure_route":["ingestion"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"评估不同食材和烹饪过程对金枪鱼餐中汞生物可利用性的影响"},{"case_id":"case_2","case_type":"animal","metal_type":"cadmium","metal_compound":"Cd","species":"edible crab (Cancer pagurus)","exposure_route":["ingestion"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"评估不同食材和烹饪过程对可食蟹餐中镉生物可利用性的影响"}]
35393211-976d-4064-8999-15ee5aa0ad6d	1	31098877	2019	[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"弹药衍生铅","species":"人类","exposure_route":["饮食"],"exposure_dose":{"value":"未知","unit":"未知"},"is_fatal":false,"study_design":"调查和研究游戏消费在欧洲国家的人群，特别是经常食用野味肉的人群，包括猎人、射击员工及其家人，以及出于伦理、健康或其他原因选择食用游戏的人群及其子女。"}]
353c7926-78af-4d92-9de3-52798d4002be	3	40133990	2025	[{"case_id":"case_1","case_type":"cell","metal_type":"砷","metal_compound":"arsenite","species":"mouse BALB/c 3T3 fibroblast cells","exposure_route":["in vitro"],"exposure_dose":{"value":0.05,"unit":"µM"},"is_fatal":false,"study_design":"Investigation of the protective effect of quercetin against arsenic-induced oxidative damage, inflammation, and apoptosis in mouse BALB/c 3T3 fibroblast cells (NIH-3T3)."},{"case_id":"case_2","case_type":"cell","metal_type":"砷","metal_compound":"arsenite","species":"mouse BALB/c 3T3 fibroblast cells","exposure_route":["in vitro"],"exposure_dose":{"value":0.5,"unit":"µM"},"is_fatal":false,"study_design":"Investigation of the protective effect of quercetin against arsenic-induced oxidative damage, inflammation, and apoptosis in mouse BALB/c 3T3 fibroblast cells (NIH-3T3)."},{"case_id":"case_3","case_type":"cell","metal_type":"砷","metal_compound":"arsenite","species":"mouse BALB/c 3T3 fibroblast cells","exposure_route":["in vitro"],"exposure_dose":{"value":10,"unit":"µM"},"is_fatal":false,"study_design":"Investigation of the protective effect of quercetin against arsenic-induced oxidative damage, inflammation, and apoptosis in mouse BALB/c 3T3 fibroblast cells (NIH-3T3)."}]
3555e272-fb96-4d21-8662-44f351459804	1	31683032	2020	[{"case_id":"case_1","case_type":"animal","metal_type":"砷","metal_compound":"Realgar (As2S2), NiuHuangJieDu Tablets","species":"大鼠","exposure_route":["oral"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"评估大鼠体内砷的积累和安全性，通过组织分布和组织病理学，以及多次口服低剂量和高剂量的Realgar和NiuHuangJieDu Tablets后的血浆中砷的形态学。"}]
355a71de-a7f1-488f-9871-1a91988ab50f	5	30963444	2019	[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"C56BL/6 mice","exposure_route":["oropharyngeal aspiration"],"exposure_dose":{"value":100,"unit":"µg"},"is_fatal":false,"study_design":"Exposure to PM(10) samples resulted in pulmonary inflammation and impaired endothelial-dependent relaxation in mice."},{"case_id":"case_2","case_type":"animal","metal_type":"镉","metal_compound":"Cd","species":"C56BL/6 mice","exposure_route":["oropharyngeal aspiration"],"exposure_dose":{"value":100,"unit":"µg"},"is_fatal":false,"study_design":"Exposure to PM(10) samples resulted in pulmonary inflammation and impaired endothelial-dependent relaxation in mice."},{"case_id":"case_3","case_type":"animal","metal_type":"铜","metal_compound":"Cu","species":"C56BL/6 mice","exposure_route":["oropharyngeal aspiration"],"exposure_dose":{"value":100,"unit":"µg"},"is_fatal":false,"study_design":"Exposure to PM(10) samples resulted in pulmonary inflammation and impaired endothelial-dependent relaxation in mice."},{"case_id":"case_4","case_type":"animal","metal_type":"锰","metal_compound":"Mn","species":"C56BL/6 mice","exposure_route":["oropharyngeal aspiration"],"exposure_dose":{"value":100,"unit":"µg"},"is_fatal":false,"study_design":"Exposure to PM(10) samples resulted in pulmonary inflammation and impaired endothelial-dependent relaxation in mice."},{"case_id":"case_5","case_type":"animal","metal_type":"铀","metal_compound":"U","species":"C56BL/6 mice","exposure_route":["oropharyngeal aspiration"],"exposure_dose":{"value":100,"unit":"µg"},"is_fatal":false,"study_design":"Exposure to PM(10) samples resulted in pulmonary inflammation and impaired endothelial-dependent relaxation in mice."}]
355d36b8-0b8c-4dd3-a593-19e70eb74bee	1	32961495	2020	[{"case_id":"case_1","case_type":"cell","metal_type":"铬","metal_compound":"Cr(VI)","species":"L02 hepatocytes","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":true,"study_design":"研究CLU蛋白对Cr(VI)诱导的线粒体分裂和凋亡的影响"}]
357d1216-532a-4c99-86eb-2e8b18dc1e7a	1	38723480	2024	[{"case_id":"1","case_type":"cell","metal_type":"砷","metal_compound":"arsenic","species":"细胞系","exposure_route":["暴露途径未明确"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"使用体外和体内模型研究砷诱导的氧化损伤，观察到砷暴露导致FTO蛋白SUMOylation显著增加，并通过m6A依赖途径显著增加氧化损伤。"}]
